strut_id,junction0_id,junction1_id,junction0_degree,junction1_degree,unit_cell_ids,unit_cell_indices,classification,expected_by_0point5_cad,ct_material_occupancy,mean_intensity,length_um,trimmed_length_um,longest_gap_um,estimated_missing_volume_mm3,nominal_sampled_volume_mm3,centroid_x_um,centroid_y_um,centroid_z_um,aspect_ratio,sphericity,voxel_size_um
5545,3137,3145,3,8,224,"8,6,2",Missing_Unintentional,False,0.02787456475198269,33092.10546875,3244.0731274032596,1946.4439697265625,1849.1206721431731,0.7221366167068481,0.7428430318832397,43728.23315795899,31525.932992553713,10666.683179779053,2.6526663684844967,0.8087927274266073,58.09
5552,3137,3147,3,8,224,"8,6,2",Missing_Unintentional,False,0.012001548893749714,32274.6875,3244.0729058074953,1946.44384765625,2043.764953421402,0.7339276671409607,0.742842972278595,44874.23781188965,31523.277388916016,11814.581147918701,2.9318944072723387,0.7510530191473795,58.09
5555,3143,3147,1,8,224,"8,6,2",Missing_Unintentional,False,0.022067364305257797,32396.65234375,3244.0709114456176,1946.442626953125,2043.764953421402,0.7264499068260193,0.7428424954414368,44884.0412084961,33823.50169494629,14102.131062622071,2.9318944072723387,0.7459428199637612,58.09
5556,3136,3148,3,8,224,"8,6,2",Missing_Unintentional,False,0.01587301678955555,32769.44921875,3244.071133041382,1946.442626953125,1946.4428127822875,0.7310513257980347,0.7428424954414368,41427.5940246582,30393.84100708008,11814.902904968263,2.7922803878784177,0.7808556754556951,58.09
5559,3142,3148,2,8,224,"8,6,2",Missing_Unintentional,False,0.027100270614027977,32973.859375,3244.071133041382,1946.442626953125,1849.1206721431731,0.7227112650871277,0.7428424954414368,43719.59624145508,30388.53689086914,14110.69884124756,2.6526663684844967,0.8092217411807456,58.09
5564,3147,3145,8,8,224,"8,6,2",Missing_Unintentional,False,0.012775842100381851,32610.65234375,3244.071133041382,1946.442626953125,1946.4428127822875,0.7333520650863647,0.7428424954414368,43733.1330834961,32676.043372802735,11810.45769393921,2.7922803878784177,0.7824931385136707,58.09
5571,3149,3145,4,8,224,"8,6,2",Missing_Unintentional,False,0.0414246991276741,33144.3828125,3244.0702466583252,1946.4422607421875,1654.4763908649445,0.7120703458786011,0.7428423762321472,42592.03190063477,33828.80935668945,11806.334239959717,2.373438329696655,0.8791218198724109,58.09
5621,3179,3187,2,8,227,"2,7,2",Missing_Intentional,True,0.006968641187995672,31049.740234375,3244.0717978286743,1946.443115234375,1946.4428127822875,0.7376660704612732,0.7428426742553711,16225.07875732422,36253.63784729004,10631.180879211426,2.7922803878784177,0.785558858940277,58.09
5772,3263,3273,3,8,233,"8,7,2",Missing_Unintentional,False,0.014711575582623482,32345.31640625,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7319139838218689,0.7428423762321472,44897.578050537115,36111.01172241211,11801.889028930666,2.9318944072723387,0.7496786099801809,58.09
5775,3269,3273,1,8,233,"8,7,2",Missing_Unintentional,False,0.002322880318388343,31842.70703125,3244.0729058074953,1946.44384765625,2043.764953421402,0.7411174774169922,0.742842972278595,44907.37790161133,38411.232482910156,14089.438057250978,2.9318944072723387,0.7559500960021106,58.09
5779,3268,3274,2,8,233,"8,7,2",Missing_Unintentional,False,0.02168021723628044,32707.04296875,3244.07423538208,1946.4447021484375,1849.1206721431731,0.7267382740974426,0.7428432703018188,43742.936480102544,34976.264133300785,14098.00760864258,2.6526663684844967,0.812224991614721,58.09
5784,3273,3271,8,8,233,"8,7,2",Missing_Unintentional,False,0.008130080997943878,32384.970703125,3244.071133041382,1946.442626953125,1946.4428127822875,0.7368031144142151,0.7428424954414368,43756.47686767578,37263.77770629883,11797.765574951172,2.7922803878784177,0.7849460839216476,58.09
5785,3273,3275,8,4,233,"8,7,2",Missing_Unintentional,False,0.0379403792321682,33529.8359375,3244.0731274032596,1946.4439697265625,1751.798531504059,0.7146592736244202,0.7428430318832397,43761.37679321289,38413.88808654786,12941.54008911133,2.513052349090576,0.8404173673828343,58.09
5789,3274,3270,8,4,233,"8,7,2",Missing_Unintentional,False,0.038327526301145554,33070.73046875,3244.0733489990234,1946.4439697265625,1751.798531504059,0.7143716812133789,0.7428430318832397,42601.83175170899,36129.0301171875,14093.884154663087,2.513052349090576,0.840191885693489,58.09
5791,3275,3271,4,8,233,"8,7,2",Missing_Unintentional,False,0.03677893802523613,33074.97265625,3244.0702466583252,1946.4422607421875,1849.1206721431731,0.7155214548110962,0.7428423762321472,42615.372139282226,38416.54369018555,11793.642120971681,2.6526663684844967,0.8038458362677235,58.09
5804,3278,3289,2,8,234,"0,8,2",Missing_Unintentional,False,0.0,31427.7109375,3244.0720194244386,1946.443359375,2043.764953421402,0.7428427338600159,0.7428427338600159,7089.491123199463,44332.00538635254,11748.314264221191,2.9318944072723387,0.7571228316099322,58.09
5805,3279,3289,3,8,234,"0,8,2",Missing_Unintentional,False,0.0,31334.259765625,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,4795.616422195435,44343.6666418457,11746.413858947755,2.9318944072723387,0.7571227911096253,58.09
5806,3280,3289,2,8,234,"0,8,2",Missing_Unintentional,False,0.0,31350.03515625,3244.070689849854,1946.4425048828125,2043.764953421402,0.742842435836792,0.742842435836792,4793.7474835205085,44350.02378112793,14040.308503570557,2.9318944072723387,0.757122629108387,58.09
5807,3283,3289,1,8,234,"0,8,2",Missing_Unintentional,False,0.0,31363.45703125,3244.071354637146,1946.44287109375,2043.764953421402,0.7428425550460815,0.7428425550460815,7087.622627716065,44338.362525634766,14042.209795227052,2.9318944072723387,0.7571227101090084,58.09
5823,3293,3299,3,8,235,"1,8,2",Missing_Intentional,True,0.0,31273.43359375,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,9378.464569091797,43170.23020507813,10606.440155334474,2.9318944072723387,0.7571229126105428,58.09
5832,3292,3303,2,8,235,"1,8,2",Missing_Unintentional,False,0.0,31474.76953125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,11677.239638824463,44308.67578430176,11752.115961151123,2.9318944072723387,0.7571227911096253,58.09
5833,3293,3303,3,8,235,"1,8,2",Missing_Unintentional,False,0.0,31374.052734375,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,9383.365381011963,44320.340585327154,11750.21466949463,2.9318944072723387,0.7571227911096253,58.09
5834,3294,3303,2,8,235,"1,8,2",Missing_Unintentional,False,0.0,31435.90234375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,9381.496885528564,44326.69772460938,14044.110200500489,2.9318944072723387,0.7571226696086982,58.09
5835,3297,3303,1,8,235,"1,8,2",Missing_Unintentional,False,0.0,31407.66796875,3244.0704682540895,1946.4425048828125,2043.764953421402,0.742842435836792,0.742842435836792,11675.371143341064,44315.03292358399,14046.010605773927,2.9318944072723387,0.757122629108387,58.09
5860,3306,3317,2,8,236,"2,8,2",Missing_Unintentional,False,0.0,31485.2265625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,16264.989040832521,44285.34972778321,11755.917658081054,2.9318944072723387,0.7571227911096253,58.09
5861,3307,3317,3,8,236,"2,8,2",Missing_Unintentional,False,0.0,31434.193359375,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,13971.11478302002,44297.0145288086,11754.017252807618,2.9318944072723387,0.7571229126105428,58.09
5862,3308,3317,2,8,236,"2,8,2",Missing_Unintentional,False,0.0,31502.47265625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,13969.246287536622,44303.3681225586,14047.91189743042,2.9318944072723387,0.7571226696086982,58.09
5863,3311,3317,1,8,236,"2,8,2",Missing_Unintentional,False,0.0,31463.412109375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,16263.120545349122,44291.703321533205,14049.813189086915,2.9318944072723387,0.7571226696086982,58.09
5888,3320,3331,2,8,237,"3,8,2",Missing_Unintentional,False,0.0,31434.4921875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,20852.73755645752,44262.02012573242,11759.719355010988,2.9318944072723387,0.7571227911096253,58.09
5889,3321,3331,3,8,237,"3,8,2",Missing_Unintentional,False,0.0,31461.919921875,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,18558.86329864502,44273.684926757815,11757.818063354493,2.9318944072723387,0.7571227911096253,58.09
5890,3322,3331,2,8,237,"3,8,2",Missing_Unintentional,False,0.0,31479.87890625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,18556.994803161622,44280.03852050781,14051.713594360352,2.9318944072723387,0.7571226696086982,58.09
5891,3325,3331,1,8,237,"3,8,2",Missing_Unintentional,False,0.0,31480.16796875,3244.0704682540895,1946.4425048828125,2043.764953421402,0.742842435836792,0.742842435836792,20850.86906097412,44268.37371948243,14053.61399963379,2.9318944072723387,0.757122629108387,58.09
5916,3334,3345,2,8,238,"4,8,2",Missing_Unintentional,False,0.0,31456.421875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,25440.48607208252,44238.690523681646,11763.52105194092,2.9318944072723387,0.7571227911096253,58.09
5917,3335,3345,3,8,238,"4,8,2",Missing_Unintentional,False,0.0,31503.71484375,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,23146.61181427002,44250.35532470703,11761.620646667481,2.9318944072723387,0.7571227911096253,58.09
5918,3336,3345,2,8,238,"4,8,2",Missing_Unintentional,False,0.0,31428.763671875,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,23144.743318786623,44256.708918457036,14055.515291290283,2.9318944072723387,0.7571225886080748,58.09
5919,3339,3345,1,8,238,"4,8,2",Missing_Unintentional,False,0.0,31527.259765625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,25438.61757659912,44245.044117431644,14057.416582946778,2.9318944072723387,0.7571226696086982,58.09
5944,3348,3359,2,8,239,"5,8,2",Missing_Unintentional,False,0.0,31464.220703125,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,30028.236360473635,44215.36092163086,11767.32274887085,2.9318944072723387,0.7571225886080748,58.09
5945,3349,3359,3,8,239,"5,8,2",Missing_Unintentional,False,0.0,31531.53125,3244.0731274032596,1946.4439697265625,2043.764953421402,0.7428430318832397,0.7428430318832397,27734.362102661133,44227.02572265625,11765.421457214356,2.9318944072723387,0.7571230341114504,58.09
5946,3350,3359,2,8,239,"5,8,2",Missing_Unintentional,False,0.0,31454.775390625,3244.072462615967,1946.443603515625,2043.764953421402,0.7428428530693054,0.7428428530693054,27732.493607177737,44233.38286193848,14059.316988220216,2.9318944072723387,0.7571229126105428,58.09
5947,3353,3359,1,8,239,"5,8,2",Missing_Unintentional,False,0.0,31548.455078125,3244.0693602752685,1946.4417724609375,2043.764953421402,0.7428421974182129,0.7428421974182129,30026.367864990236,44221.71806091309,14061.217393493653,2.9318944072723387,0.7571224671071313,58.09
5972,3362,3373,2,8,240,"6,8,2",Missing_Unintentional,False,0.0,31444.63671875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,34615.98133056641,44192.034865112306,11771.124445800782,2.9318944072723387,0.7571227911096253,58.09
5973,3363,3373,3,8,240,"6,8,2",Missing_Unintentional,False,0.0,31615.107421875,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,32322.107072753908,44203.69612060547,11769.224040527344,2.9318944072723387,0.7571227911096253,58.09
5974,3364,3373,2,8,240,"6,8,2",Missing_Unintentional,False,0.0,31441.626953125,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7428423762321472,0.7428423762321472,32320.242122802738,44210.053259887696,14063.118685150148,2.9318944072723387,0.7571225886080748,58.09
5975,3367,3373,1,8,240,"6,8,2",Missing_Unintentional,False,0.0,31633.75390625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,34614.11638061524,44198.39200439453,14065.019976806641,2.9318944072723387,0.7571226696086982,58.09
6000,3376,3387,2,8,241,"7,8,2",Missing_Unintentional,False,0.0,31405.634765625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,39203.73693725586,44168.70526306153,11774.926142730714,2.9318944072723387,0.7571227911096253,58.09
6001,3377,3387,3,8,241,"7,8,2",Missing_Unintentional,False,0.0,31615.462890625,3244.07423538208,1946.4447021484375,2043.764953421402,0.7428432703018188,0.7428432703018188,36909.85913391114,44180.370064086914,11773.02485107422,2.9318944072723387,0.7571231961126456,58.09
6002,3378,3387,2,8,241,"7,8,2",Missing_Unintentional,False,0.0,31391.78125,3244.0735705947877,1946.4442138671875,2043.764953421402,0.7428430914878845,0.7428430914878845,36907.990638427735,44186.72720336914,14066.92038208008,2.9318944072723387,0.7571230746117508,58.09
6003,3381,3387,1,8,241,"7,8,2",Missing_Unintentional,False,0.0,31574.294921875,3244.0704682540895,1946.4425048828125,2043.764953421402,0.742842435836792,0.742842435836792,39201.86489624024,44175.062402343756,14068.820787353516,2.9318944072723387,0.757122629108387,58.09
6024,3389,3399,3,8,242,"8,8,2",Missing_Unintentional,False,0.009291521273553371,31917.228515625,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7359402179718018,0.7428423762321472,44920.91474365235,40698.7460559082,11789.196909942628,2.9318944072723387,0.7524253999909073,58.09
6027,3395,3399,2,8,242,"8,8,2",Missing_Unintentional,False,0.013550135307013988,31843.744140625,3244.0709114456176,1946.442626953125,2043.764953421402,0.7327768802642822,0.7428424954414368,44930.71459472657,42998.96681640625,14076.746824645998,2.9318944072723387,0.7502677210651181,58.09
6031,3394,3400,2,8,242,"8,8,2",Missing_Unintentional,False,0.02284165658056736,32697.1015625,3244.071133041382,1946.442626953125,1849.1206721431731,0.7258747816085815,0.7428424954414368,43766.27671875,39563.998466796875,14085.314603271485,2.6526663684844967,0.8115814870081322,58.09
6032,3390,3401,3,8,242,"8,8,2",Missing_Unintentional,False,0.0,31290.880859375,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,43791.485452880865,44145.37920654297,11778.727839660645,2.9318944072723387,0.7571226696086982,58.09
6033,3391,3401,3,8,242,"8,8,2",Missing_Unintentional,False,0.0,31559.90625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,41497.61119506836,44157.044007568365,11776.826548004152,2.9318944072723387,0.7571226696086982,58.09
6034,3392,3401,2,8,242,"8,8,2",Missing_Unintentional,False,0.0,31382.62890625,3244.071133041382,1946.442626953125,2043.764953421402,0.7428424954414368,0.7428424954414368,41495.73915405274,44163.397601318364,14070.721192626954,2.9318944072723387,0.7571226696086982,58.09
6035,3395,3401,2,8,242,"8,8,2",Missing_Unintentional,False,0.0,31459.326171875,3244.0717978286743,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,43789.61341186523,44151.73280029297,14072.623370666504,2.9318944072723387,0.7571227911096253,58.09
6166,3471,3466,4,4,247,"4,0,3",Missing_Unintentional,False,0.03368176519870758,32699.55078125,3244.0715762329105,1946.443115234375,1654.4763908649445,0.7178224325180054,0.7428426742553711,24095.39801086426,6414.793181762696,18748.965872802735,2.373438329696655,0.8838498181986859,58.09
6234,3511,3508,4,4,250,"7,0,3",Missing_Intentional,True,0.036004647612571716,32507.8125,3244.0702466583252,1946.4422607421875,1849.1206721431731,0.7160965800285339,0.7428423762321472,38999.74828613282,5192.042380447388,18764.49530395508,2.6526663684844967,0.8042765245880191,58.09
6248,3515,3525,3,8,251,"8,0,3",Missing_Unintentional,False,0.02477739006280899,32920.49609375,3244.071133041382,1946.442626953125,1751.798531504059,0.7244367599487305,0.7428424954414368,44730.47002563477,4009.5927575683595,16478.52403747559,2.513052349090576,0.8480653433138343,58.09
6250,3520,3525,2,8,251,"8,0,3",Missing_Unintentional,False,0.008130080997943878,32843.4296875,3244.0720194244386,1946.443359375,2043.764953421402,0.7368033528327942,0.7428427338600159,44728.59798461914,4015.948567276001,18772.419568481448,2.9318944072723387,0.7530135978680125,58.09
6251,3521,3525,1,8,251,"8,0,3",Missing_Unintentional,False,0.02090592309832573,32730.88671875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7273128628730774,0.7428426742553711,44740.26987670899,6309.81529083252,18766.0730657959,2.9318944072723387,0.7465334442977178,58.09
6255,3520,3526,2,8,251,"8,0,3",Missing_Unintentional,False,0.0414246991276741,33046.11328125,3244.071133041382,1946.442626953125,1654.4763908649445,0.7120704650878906,0.7428424954414368,43575.82490966797,2874.847384414673,18774.642617187503,2.373438329696655,0.8791219179895753,58.09
6259,3524,3526,8,8,251,"8,0,3",Missing_Unintentional,False,0.01780875027179718,31612.423828125,3244.0720194244386,1946.443359375,1849.1206721431731,0.7296136617660522,0.7428427338600159,41288.7226184082,4030.267199172974,17622.62119506836,2.6526663684844967,0.81436599564347,58.09
6486,3653,3648,4,4,260,"8,1,3",Missing_Unintentional,False,0.02981029823422432,33264.0546875,3244.070689849854,1946.4425048828125,1751.798531504059,0.7206980586051941,0.742842435836792,42469.73231201172,10909.212652587892,18751.47965515137,2.513052349090576,0.8451450087848161,58.09
6487,3653,3649,4,8,260,"8,1,3",Missing_Unintentional,False,0.029423151165246964,33495.87109375,3244.0709114456176,1946.442626953125,1751.798531504059,0.7209857106208801,0.7428424954414368,42471.60080749512,10902.857286071778,16457.585896911623,2.513052349090576,0.8453698754895096,58.09
6670,3762,3765,8,4,268,"7,2,3",Missing_Intentional,True,0.03484320640563965,31934.376953125,3244.0735705947877,1946.4442138671875,1849.1206721431731,0.716960072517395,0.7428430914878845,36759.319381103516,15522.928646240236,17587.08787109375,2.6526663684844967,0.8049229432040009,58.09
6691,3773,3777,1,8,269,"8,2,3",Missing_Unintentional,False,0.023228803649544716,32764.408203125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7255873084068298,0.7428426742553711,44786.94680847168,15485.282185058595,18740.688827819824,2.9318944072723387,0.7453522066272906,58.09
6700,3777,3775,8,8,269,"8,2,3",Missing_Unintentional,False,0.03213317692279816,33184.8671875,3244.071133041382,1946.442626953125,1849.1206721431731,0.7189726233482361,0.7428424954414368,43636.042229003906,14337.82386291504,16449.01634552002,2.6526663684844967,0.8064285513606105,58.09
6705,3778,3774,8,4,269,"8,2,3",Missing_Unintentional,False,0.03871467337012291,33658.13671875,3244.0715762329105,1946.443115234375,1654.4763908649445,0.7140837907791138,0.7428426742553711,42481.404204101564,13203.078932952882,18745.134925231934,2.373438329696655,0.8807782388224761,58.09
6908,3893,3903,3,8,278,"8,3,3",Missing_Unintentional,False,0.0,32346.916015625,3244.0715762329105,1946.443115234375,2043.764953421402,0.7428426742553711,0.7428426742553711,44800.483650512695,17772.792212524415,16440.44856689453,2.9318944072723387,0.7571227911096253,58.09
6909,3894,3903,2,8,278,"8,3,3",Missing_Unintentional,False,0.008130080997943878,32721.4609375,3244.072684211731,1946.44384765625,2043.764953421402,0.7368035912513733,0.742842972278595,44812.151997070316,20066.659379272463,16434.102064208986,2.9318944072723387,0.7530137603106521,58.09
6910,3898,3903,2,8,278,"8,3,3",Missing_Unintentional,False,0.008130080997943878,32721.146484375,3244.0700250625614,1946.4420166015625,2043.764953421402,0.736802875995636,0.7428422570228577,44798.6151550293,17779.147579040527,18734.344097900394,2.9318944072723387,0.7530132729826804,58.09
6911,3899,3903,1,8,278,"8,3,3",Missing_Unintentional,False,0.0003871467197313905,32366.30078125,3244.0715762329105,1946.443115234375,2043.764953421402,0.7425550818443298,0.7428426742553711,44810.28704711914,20073.01297302246,18727.997595214845,2.9318944072723387,0.7569273645149965,58.09
6921,3903,3905,8,4,278,"8,3,3",Missing_Unintentional,False,0.02593883126974106,32845.4140625,3244.0704682540895,1946.4425048828125,1849.1206721431731,0.7235739827156067,0.742842435836792,43664.28239318848,20075.66857666016,17580.099627075197,2.6526663684844967,0.809865604618441,58.09
7128,4019,4029,3,8,287,"8,4,3",Missing_Unintentional,False,0.007355787791311741,32425.013671875,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7373781800270081,0.7428423762321472,44823.82388916016,22360.524773254398,16427.755561523438,2.9318944072723387,0.7534051961860292,58.09
7130,4024,4029,2,8,287,"8,4,3",Missing_Unintentional,False,0.013162989169359207,33040.47265625,3244.071354637146,1946.44287109375,2043.764953421402,0.7330645322799683,0.7428425550460815,44821.95539367676,22366.88013977051,18721.651092529297,2.9318944072723387,0.7504640535921197,58.09
7131,4025,4029,1,8,287,"8,4,3",Missing_Unintentional,False,0.012001548893749714,32358.466796875,3244.0729058074953,1946.44384765625,2043.764953421402,0.7339276671409607,0.742842972278595,44833.623740234376,24660.747306518555,18715.304589843752,2.9318944072723387,0.7510530191473795,58.09
7141,4029,4031,8,4,287,"8,4,3",Missing_Unintentional,False,0.03252032399177551,32950.18359375,3244.0731274032596,1946.4439697265625,1751.798531504059,0.7186855673789978,0.7428430318832397,43687.62263183594,24663.401137390138,17567.406621704104,2.513052349090576,0.8435709427725784,58.09
7225,4077,4084,2,8,291,"3,5,3",Missing_Intentional,True,0.014324428513646126,31898.41015625,3244.072684211731,1946.44384765625,1946.4428127822875,0.7322021722793579,0.742842972278595,17332.33783508301,29382.09502197266,16385.90764465332,2.7922803878784177,0.7816749607415239,58.09
7341,4145,4153,3,8,296,"8,5,3",Missing_Unintentional,False,0.025551684200763702,33120.2421875,3244.0691386795047,1946.4415283203125,1849.1206721431731,0.7238611578941345,0.7428420186042786,43701.159473876956,26950.912937622074,15267.166360778809,2.6526663684844967,0.8100798724277152,58.09
7343,4147,4153,2,8,296,"8,5,3",Missing_Unintentional,False,0.03677893802523613,33247.828125,3244.0717978286743,1946.443115234375,1654.4763908649445,0.7155216932296753,0.7428426742553711,41418.957108154296,29256.441359863282,15258.919452819826,2.373438329696655,0.8819602182568157,58.09
7348,4145,4155,3,8,296,"8,5,3",Missing_Unintentional,False,0.009678668342530727,32265.18359375,3244.0715762329105,1946.443115234375,2043.764953421402,0.7356529235839844,0.7428426742553711,44847.16058227539,26948.257333984377,16415.06432891846,2.9318944072723387,0.7522295673618261,58.09
7351,4151,4155,1,8,296,"8,5,3",Missing_Unintentional,False,0.013162989169359207,32244.982421875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7330646514892578,0.7428426742553711,44856.96397888184,29248.481640014652,18702.61335723877,2.9318944072723387,0.7504641349512909,58.09
7355,4150,4156,2,8,296,"8,5,3",Missing_Unintentional,False,0.036004647612571716,33021.71484375,3244.072462615967,1946.443603515625,1751.798531504059,0.7160970568656921,0.7428428530693054,43692.52255737305,25813.513290405273,18711.18113586426,2.513052349090576,0.8415441824010876,58.09
7360,4155,4153,8,8,296,"8,5,3",Missing_Unintentional,False,0.03290747106075287,33096.4375,3244.071133041382,1946.442626953125,1751.798531504059,0.7183974385261536,0.7428424954414368,43706.059399414065,28101.023317871095,16410.940874938966,2.513052349090576,0.8433454632001769,58.09
7361,4155,4157,8,4,296,"8,5,3",Missing_Unintentional,False,0.026325978338718414,32787.84765625,3244.0717978286743,1946.443115234375,1751.798531504059,0.7232865691184998,0.7428426742553711,43710.959324951174,29251.13369812012,17554.71538909912,2.513052349090576,0.8471674546965159,58.09
7420,4186,4196,3,8,299,"2,6,3",Missing_Intentional,True,0.002710027154535055,31954.9296875,3244.0729058074953,1946.44384765625,2043.764953421402,0.7408298254013062,0.742842972278595,12756.257666015626,31699.291790771487,16375.7603314209,2.9318944072723387,0.7557544773185741,58.09
7561,4271,4279,3,8,305,"8,6,3",Missing_Unintentional,False,0.02671312354505062,33164.52734375,3244.0704682540895,1946.4425048828125,1751.798531504059,0.7229987978935242,0.742842435836792,43724.49616699219,31538.64372558594,15254.473355407716,2.513052349090576,0.8469427336380791,58.09
7568,4271,4281,3,8,305,"8,6,3",Missing_Unintentional,False,0.01587301678955555,32246.25390625,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7310512065887451,0.7428423762321472,44870.500820922854,31535.99166748047,16402.371323547366,2.9318944072723387,0.7490893487709112,58.09
7571,4277,4281,1,8,305,"8,6,3",Missing_Unintentional,False,0.03252032399177551,32432.169921875,3244.0715762329105,1946.443115234375,2043.764953421402,0.7186852097511292,0.7428426742553711,44880.30067199707,33836.21242797852,18689.92212463379,2.9318944072723387,0.7406179403893027,58.09
7575,4276,4282,2,8,305,"8,6,3",Missing_Unintentional,False,0.03213317692279816,32832.015625,3244.071133041382,1946.442626953125,1751.798531504059,0.7189726233482361,0.7428424954414368,43715.85925048828,30401.24407836914,18698.48990325928,2.513052349090576,0.8437955527814301,58.09
7580,4281,4279,8,8,305,"8,6,3",Missing_Unintentional,False,0.01084010861814022,32394.515625,3244.071133041382,1946.442626953125,1946.4428127822875,0.7347899675369263,0.7428424954414368,43729.3960925293,32688.75765136719,16398.247869567873,2.7922803878784177,0.7835156409744153,58.09
7587,4283,4279,4,8,305,"8,6,3",Missing_Unintentional,False,0.03290747106075287,32957.28125,3244.0729058074953,1946.44384765625,1751.798531504059,0.718397855758667,0.742842972278595,42588.29490966797,33841.52363525391,16394.12441558838,2.513052349090576,0.8433457897335547,58.09
7706,4353,4348,4,4,310,"4,7,3",Missing_Intentional,True,0.0189701896160841,32274.220703125,3244.071354637146,1946.44287109375,1849.1206721431731,0.7287507057189941,0.7428425550460815,24258.769044799807,38528.922879638674,18660.121926269534,2.6526663684844967,0.8137237373241994,58.09
7781,4397,4405,3,8,314,"8,7,3",Missing_Unintentional,False,0.036391790956258774,33495.92578125,3244.0731274032596,1946.4439697265625,1946.4428127822875,0.7158096432685852,0.7428430318832397,43747.839951171874,36126.37805908203,15241.782122802735,2.7922803878784177,0.7699642394063333,58.09
7788,4397,4407,3,8,314,"8,7,3",Missing_Unintentional,False,0.023615950718522072,32508.3046875,3244.0729058074953,1946.44384765625,2043.764953421402,0.7253000140190125,0.742842972278595,44893.84105957032,36123.72600097657,16389.680090942384,2.9318944072723387,0.7451554468098917,58.09
7791,4403,4407,1,8,314,"8,7,3",Missing_Unintentional,False,0.01084010861814022,32083.271484375,3244.0702466583252,1946.4422607421875,2043.764953421402,0.7347898483276367,0.7428423762321472,44903.640910644535,38423.94676147461,18677.229119262698,2.9318944072723387,0.751641103500297,58.09
7795,4402,4408,2,8,314,"8,7,3",Missing_Unintentional,False,0.023228803649544716,32733.560546875,3244.072462615967,1946.443603515625,1946.4428127822875,0.7255874872207642,0.7428428530693054,43739.19594360352,34988.97841186524,18685.798670654298,2.7922803878784177,0.7769600970343103,58.09
7820,4412,4423,2,8,315,"0,8,3",Missing_Unintentional,False,0.0,31416.837890625,3244.0720194244386,1946.443359375,2043.764953421402,0.7428427338600159,0.7428427338600159,7085.754132232666,44344.71611938477,16336.105326232911,2.9318944072723387,0.7571228316099322,58.09
7821,4413,4423,3,8,315,"0,8,3",Missing_Unintentional,False,0.0,31279.0703125,3244.072684211731,1946.44384765625,2043.764953421402,0.742842972278595,0.742842972278595,4791.87898803711,44356.380920410156,16334.20314819336,2.9318944072723387,0.757122993611149,58.09
7822,4414,4423,2,8,315,"0,8,3",Missing_Unintentional,False,0.0,31383.642578125,3244.070689849854,1946.4425048828125,2043.764953421402,0.742842435836792,0.742842435836792,4790.010492553712,44362.73451416016,18628.098679199218,2.9318944072723387,0.757122629108387,58.09
7823,4417,4423,1,8,315,"0,8,3",Missing_Unintentional,False,0.0,31379.46484375,3244.071354637146,1946.44287109375,2043.764953421402,0.7428425550460815,0.7428425550460815,7083.885636749268,44351.06971313477,18630.00085723877,2.9318944072723387,0.7571227101090084,58.09
